barID,Name,Beer,Price
307,Alcoholic Husband Tavern,Stella Artois,3
307,Alcoholic Husband Tavern,Miller High Life,3.5
307,Alcoholic Husband Tavern,Keystone Light,3.5
307,Alcoholic Husband Tavern,Heineken,3.5
307,Alcoholic Husband Tavern,Busch,4.0
307,Alcoholic Husband Tavern,Natural Light,4.0
307,Alcoholic Husband Tavern,Modelo especial,4.0
307,Alcoholic Husband Tavern,Michelob Ultra,4
307,Alcoholic Husband Tavern,Miller Lite,4
308,The Frantic Adventurer Bar,Modelo especial,3
308,The Frantic Adventurer Bar,Michelob Ultra,3.5
308,The Frantic Adventurer Bar,Miller Lite,3.5
308,The Frantic Adventurer Bar,Budweiser,3.5
308,The Frantic Adventurer Bar,Coors Light,4.0
308,The Frantic Adventurer Bar,Bud Light,4.0
308,The Frantic Adventurer Bar,Breakfast Stout,4.0
308,The Frantic Adventurer Bar,90 Minute IPA,4
308,The Frantic Adventurer Bar,Sculpin IPA,4
308,The Frantic Adventurer Bar,KBS,4
309,Rural Apple Inn,Heineken,3
309,Rural Apple Inn,Busch,3.5
309,Rural Apple Inn,Natural Light,3.5
309,Rural Apple Inn,Modelo especial,3.5
309,Rural Apple Inn,Michelob Ultra,4.0
309,Rural Apple Inn,Miller Lite,4.0
309,Rural Apple Inn,Budweiser,4.0
309,Rural Apple Inn,Coors Light,4
309,Rural Apple Inn,Bud Light,4
309,Rural Apple Inn,Breakfast Stout,4
310,Scandalous Tiger ,Natural Ice,3
310,Scandalous Tiger ,Pabst Blue Ribbon,3
310,Scandalous Tiger ,Bud Ice,3.5
310,Scandalous Tiger ,Stella Artois,4.0
310,Scandalous Tiger ,Miller High Life,4.0
310,Scandalous Tiger ,Keystone Light,4.0
310,Scandalous Tiger ,Heineken,4
310,Scandalous Tiger ,Busch,4
310,Scandalous Tiger ,Natural Light,4
310,Scandalous Tiger ,Modelo especial,4
311,Garrulous Cake Inn,Modelo especial,3
311,Garrulous Cake Inn,Michelob Ultra,3
311,Garrulous Cake Inn,Miller Lite,3
311,Garrulous Cake Inn,Budweiser,3.5
311,Garrulous Cake Inn,Coors Light,4.0
311,Garrulous Cake Inn,Bud Light,4
311,Garrulous Cake Inn,Breakfast Stout,4
311,Garrulous Cake Inn,90 Minute IPA,4
311,Garrulous Cake Inn,Sculpin IPA,4
311,Garrulous Cake Inn,KBS,4
312,The Heady Rose Tavern,Pabst Blue Ribbon,3
312,The Heady Rose Tavern,Bud Ice,3
312,The Heady Rose Tavern,Stella Artois,3
312,The Heady Rose Tavern,Miller High Life,3
312,The Heady Rose Tavern,Keystone Light,3.5
312,The Heady Rose Tavern,Heineken,4.0
312,The Heady Rose Tavern,Busch,4.0
312,The Heady Rose Tavern,Natural Light,4
312,The Heady Rose Tavern,Modelo especial,4
312,The Heady Rose Tavern,Michelob Ultra,4
313,The Natural Trumpet Bar,Coors Banquet,3
313,The Natural Trumpet Bar,Dos Equis,3
313,The Natural Trumpet Bar,Blue Moon,3
313,The Natural Trumpet Bar,Yuengling Lager,3
313,The Natural Trumpet Bar,Natural Ice,3.5
313,The Natural Trumpet Bar,Pabst Blue Ribbon,3.5
313,The Natural Trumpet Bar,Bud Ice,3.5
313,The Natural Trumpet Bar,Stella Artois,4.0
313,The Natural Trumpet Bar,Miller High Life,4
313,The Natural Trumpet Bar,Keystone Light,4
314,The Lean Pizza Bar,Heady Topper,3
314,The Lean Pizza Bar,Very Hazy,3
314,The Lean Pizza Bar,Guinness,3
314,The Lean Pizza Bar,Mil's Best Ice,3
314,The Lean Pizza Bar,Corona Light,3
314,The Lean Pizza Bar,Icehouse,3
314,The Lean Pizza Bar,Steel Reserve,3
314,The Lean Pizza Bar,Coors Banquet,3.5
314,The Lean Pizza Bar,Dos Equis,3.5
314,The Lean Pizza Bar,Blue Moon,4.0
315,The Expensive Skull Pub,Stella Artois,3
315,The Expensive Skull Pub,Miller High Life,3
315,The Expensive Skull Pub,Keystone Light,3
315,The Expensive Skull Pub,Heineken,3
315,The Expensive Skull Pub,Busch,3
315,The Expensive Skull Pub,Natural Light,3.5
315,The Expensive Skull Pub,Modelo especial,3.5
315,The Expensive Skull Pub,Michelob Ultra,3.5
315,The Expensive Skull Pub,Miller Lite,3.5
315,The Expensive Skull Pub,Budweiser,4.0
316,The Heady Noodle Pub,Stella Artois,3
316,The Heady Noodle Pub,Miller High Life,3
316,The Heady Noodle Pub,Keystone Light,3
316,The Heady Noodle Pub,Heineken,3.5
316,The Heady Noodle Pub,Busch,3.5
316,The Heady Noodle Pub,Natural Light,3.5
316,The Heady Noodle Pub,Modelo especial,3.5
316,The Heady Noodle Pub,Michelob Ultra,3.5
316,The Heady Noodle Pub,Miller Lite,3.5
316,The Heady Noodle Pub,Budweiser,3.5
317,The Mysterious Captain ,Marshmallow Handjee,3
317,The Mysterious Captain ,Barrel-Aged Abraxas,3
317,The Mysterious Captain ,King Julius,3
317,The Mysterious Captain ,Heady Topper,3
317,The Mysterious Captain ,Very Hazy,3.5
317,The Mysterious Captain ,Guinness,3.5
317,The Mysterious Captain ,Mil's Best Ice,3.5
317,The Mysterious Captain ,Corona Light,3.5
317,The Mysterious Captain ,Icehouse,3.5
317,The Mysterious Captain ,Steel Reserve,4.0
318,The Boorish Cove Bar,Yuengling Lager,3
318,The Boorish Cove Bar,Natural Ice,3
318,The Boorish Cove Bar,Pabst Blue Ribbon,3
318,The Boorish Cove Bar,Bud Ice,3
318,The Boorish Cove Bar,Stella Artois,3.5
318,The Boorish Cove Bar,Miller High Life,3.5
318,The Boorish Cove Bar,Keystone Light,3.5
318,The Boorish Cove Bar,Heineken,4.0
318,The Boorish Cove Bar,Busch,4.0
318,The Boorish Cove Bar,Natural Light,4.0
319,Muddled Noodle ,King Julius,3
319,Muddled Noodle ,Heady Topper,3
319,Muddled Noodle ,Very Hazy,3
319,Muddled Noodle ,Guinness,3
319,Muddled Noodle ,Mil's Best Ice,3
319,Muddled Noodle ,Corona Light,3.5
319,Muddled Noodle ,Icehouse,3.5
319,Muddled Noodle ,Steel Reserve,3.5
319,Muddled Noodle ,Coors Banquet,3.5
319,Muddled Noodle ,Dos Equis,4.0
320,The Jumbled Frog ,Miller Lite,3
320,The Jumbled Frog ,Budweiser,3
320,The Jumbled Frog ,Coors Light,3
320,The Jumbled Frog ,Bud Light,3
320,The Jumbled Frog ,Breakfast Stout,3
320,The Jumbled Frog ,90 Minute IPA,3.5
320,The Jumbled Frog ,Sculpin IPA,3.5
320,The Jumbled Frog ,KBS,3.5
320,The Jumbled Frog ,60 Minute IPA,4.0
320,The Jumbled Frog ,Lagunitas Sucks,4.0
321,The Untidy Crossbow ,Budweiser,3
321,The Untidy Crossbow ,Coors Light,3
321,The Untidy Crossbow ,Bud Light,3
321,The Untidy Crossbow ,Breakfast Stout,3
321,The Untidy Crossbow ,90 Minute IPA,3
321,The Untidy Crossbow ,Sculpin IPA,3
321,The Untidy Crossbow ,KBS,3.5
321,The Untidy Crossbow ,60 Minute IPA,4.0
321,The Untidy Crossbow ,Lagunitas Sucks,4.0
321,The Untidy Crossbow ,Arrogant Bastard Ale,4.0
322,The Ordinary Mole Bar,Marshmallow Handjee,3
322,The Ordinary Mole Bar,Barrel-Aged Abraxas,3
322,The Ordinary Mole Bar,King Julius,3
322,The Ordinary Mole Bar,Heady Topper,3
322,The Ordinary Mole Bar,Very Hazy,3.5
322,The Ordinary Mole Bar,Guinness,3.5
322,The Ordinary Mole Bar,Mil's Best Ice,3.5
322,The Ordinary Mole Bar,Corona Light,3.5
322,The Ordinary Mole Bar,Icehouse,4.0
322,The Ordinary Mole Bar,Steel Reserve,4.0
323,The Creepy Husband Tavern,Blue Moon,3
323,The Creepy Husband Tavern,Yuengling Lager,3
323,The Creepy Husband Tavern,Natural Ice,3
323,The Creepy Husband Tavern,Pabst Blue Ribbon,3
323,The Creepy Husband Tavern,Bud Ice,3
323,The Creepy Husband Tavern,Stella Artois,3.5
323,The Creepy Husband Tavern,Miller High Life,3.5
323,The Creepy Husband Tavern,Keystone Light,3.5
323,The Creepy Husband Tavern,Heineken,3.5
323,The Creepy Husband Tavern,Busch,4.0
324,The Homeless Cod ,Dos Equis,3
324,The Homeless Cod ,Blue Moon,3
324,The Homeless Cod ,Yuengling Lager,3
324,The Homeless Cod ,Natural Ice,3
324,The Homeless Cod ,Pabst Blue Ribbon,3.5
324,The Homeless Cod ,Bud Ice,3.5
324,The Homeless Cod ,Stella Artois,3.5
324,The Homeless Cod ,Miller High Life,3.5
324,The Homeless Cod ,Keystone Light,3.5
324,The Homeless Cod ,Heineken,3.5
325,Enormous Toad Pub,Busch,3
325,Enormous Toad Pub,Natural Light,3
325,Enormous Toad Pub,Modelo especial,3
325,Enormous Toad Pub,Michelob Ultra,3
325,Enormous Toad Pub,Miller Lite,3
325,Enormous Toad Pub,Budweiser,3.5
325,Enormous Toad Pub,Coors Light,3.5
325,Enormous Toad Pub,Bud Light,3.5
325,Enormous Toad Pub,Breakfast Stout,3.5
325,Enormous Toad Pub,90 Minute IPA,3.5
326,The Soggy Skull Tavern,Stella Artois,3
326,The Soggy Skull Tavern,Miller High Life,3
326,The Soggy Skull Tavern,Keystone Light,3
326,The Soggy Skull Tavern,Heineken,3.5
326,The Soggy Skull Tavern,Busch,3.5
326,The Soggy Skull Tavern,Natural Light,3.5
326,The Soggy Skull Tavern,Modelo especial,3.5
326,The Soggy Skull Tavern,Michelob Ultra,3.5
326,The Soggy Skull Tavern,Miller Lite,3.5
326,The Soggy Skull Tavern,Budweiser,3.5
327,The Crooked Gorilla Inn,Michelob Ultra,3
327,The Crooked Gorilla Inn,Miller Lite,3
327,The Crooked Gorilla Inn,Budweiser,3
327,The Crooked Gorilla Inn,Coors Light,3
327,The Crooked Gorilla Inn,Bud Light,3.5
327,The Crooked Gorilla Inn,Breakfast Stout,3.5
327,The Crooked Gorilla Inn,90 Minute IPA,3.5
327,The Crooked Gorilla Inn,Sculpin IPA,3.5
327,The Crooked Gorilla Inn,KBS,3.5
327,The Crooked Gorilla Inn,60 Minute IPA,3.5
328,Obsolete Elf Tavern,Modelo especial,3
328,Obsolete Elf Tavern,Michelob Ultra,3
328,Obsolete Elf Tavern,Miller Lite,3
328,Obsolete Elf Tavern,Budweiser,3
328,Obsolete Elf Tavern,Coors Light,3
328,Obsolete Elf Tavern,Bud Light,3.5
328,Obsolete Elf Tavern,Breakfast Stout,3.5
328,Obsolete Elf Tavern,90 Minute IPA,3.5
328,Obsolete Elf Tavern,Sculpin IPA,3.5
328,Obsolete Elf Tavern,KBS,4.0
329,Illegal Garden Pub,Natural Light,3
329,Illegal Garden Pub,Modelo especial,3
329,Illegal Garden Pub,Michelob Ultra,3
329,Illegal Garden Pub,Miller Lite,3
329,Illegal Garden Pub,Budweiser,3
329,Illegal Garden Pub,Coors Light,3
329,Illegal Garden Pub,Bud Light,3.5
329,Illegal Garden Pub,Breakfast Stout,3.5
329,Illegal Garden Pub,90 Minute IPA,4.0
329,Illegal Garden Pub,Sculpin IPA,4.0
330,Sordid Elf Inn,Natural Ice,3
330,Sordid Elf Inn,Pabst Blue Ribbon,3
330,Sordid Elf Inn,Bud Ice,3
330,Sordid Elf Inn,Stella Artois,3
330,Sordid Elf Inn,Miller High Life,3
330,Sordid Elf Inn,Keystone Light,3
330,Sordid Elf Inn,Heineken,3.5
330,Sordid Elf Inn,Busch,3.5
330,Sordid Elf Inn,Natural Light,3.5
330,Sordid Elf Inn,Modelo especial,4.0
331,The Equal Kitten ,Coors Light,3
331,The Equal Kitten ,Bud Light,3
331,The Equal Kitten ,Breakfast Stout,3
331,The Equal Kitten ,90 Minute IPA,3.5
331,The Equal Kitten ,Sculpin IPA,3.5
331,The Equal Kitten ,KBS,3.5
331,The Equal Kitten ,60 Minute IPA,3.5
331,The Equal Kitten ,Lagunitas Sucks,3.5
331,The Equal Kitten ,Arrogant Bastard Ale,3.5
331,The Equal Kitten ,Centennial IPA,3.5
332,The Prickly Frog Bar,Heady Topper,3
332,The Prickly Frog Bar,Very Hazy,3
332,The Prickly Frog Bar,Guinness,3
332,The Prickly Frog Bar,Mil's Best Ice,3
332,The Prickly Frog Bar,Corona Light,3
332,The Prickly Frog Bar,Icehouse,3.5
332,The Prickly Frog Bar,Steel Reserve,3.5
332,The Prickly Frog Bar,Coors Banquet,3.5
332,The Prickly Frog Bar,Dos Equis,3.5
332,The Prickly Frog Bar,Blue Moon,3.5
333,Flat Kitten Tavern,Barrel-Aged Abraxas,3
333,Flat Kitten Tavern,King Julius,3
333,Flat Kitten Tavern,Heady Topper,3
333,Flat Kitten Tavern,Very Hazy,3
333,Flat Kitten Tavern,Guinness,3.5
333,Flat Kitten Tavern,Mil's Best Ice,3.5
333,Flat Kitten Tavern,Corona Light,3.5
333,Flat Kitten Tavern,Icehouse,4.0
333,Flat Kitten Tavern,Steel Reserve,4.0
333,Flat Kitten Tavern,Coors Banquet,4.0
334,Secretive Planet Bar,Mil's Best Ice,3
334,Secretive Planet Bar,Corona Light,3
334,Secretive Planet Bar,Icehouse,3
334,Secretive Planet Bar,Steel Reserve,3
334,Secretive Planet Bar,Coors Banquet,3
334,Secretive Planet Bar,Dos Equis,3.5
334,Secretive Planet Bar,Blue Moon,3.5
334,Secretive Planet Bar,Yuengling Lager,3.5
334,Secretive Planet Bar,Natural Ice,4.0
334,Secretive Planet Bar,Pabst Blue Ribbon,4.0
335,Ruthless Kitten Inn,Coors Light,3
335,Ruthless Kitten Inn,Bud Light,3
335,Ruthless Kitten Inn,Breakfast Stout,3
335,Ruthless Kitten Inn,90 Minute IPA,3
335,Ruthless Kitten Inn,Sculpin IPA,3.5
335,Ruthless Kitten Inn,KBS,3.5
335,Ruthless Kitten Inn,60 Minute IPA,3.5
335,Ruthless Kitten Inn,Lagunitas Sucks,3.5
335,Ruthless Kitten Inn,Arrogant Bastard Ale,4.0
335,Ruthless Kitten Inn,Centennial IPA,4.0
336,The Poor Lioness ,Stella Artois,3
336,The Poor Lioness ,Miller High Life,3.5
336,The Poor Lioness ,Keystone Light,3.5
336,The Poor Lioness ,Heineken,3.5
336,The Poor Lioness ,Busch,3.5
336,The Poor Lioness ,Natural Light,3.5
336,The Poor Lioness ,Modelo especial,3.5
336,The Poor Lioness ,Michelob Ultra,4.0
336,The Poor Lioness ,Miller Lite,4.0
336,The Poor Lioness ,Budweiser,4.0
337,The Sassy Tiger ,Stella Artois,3
337,The Sassy Tiger ,Miller High Life,3.5
337,The Sassy Tiger ,Keystone Light,3.5
337,The Sassy Tiger ,Heineken,3.5
337,The Sassy Tiger ,Busch,3.5
337,The Sassy Tiger ,Natural Light,4.0
337,The Sassy Tiger ,Modelo especial,4.0
337,The Sassy Tiger ,Michelob Ultra,4.0
337,The Sassy Tiger ,Miller Lite,4.0
337,The Sassy Tiger ,Budweiser,4.0
338,Callous Snowman ,Miller High Life,3
338,Callous Snowman ,Keystone Light,3.5
338,Callous Snowman ,Heineken,3.5
338,Callous Snowman ,Busch,3.5
338,Callous Snowman ,Natural Light,4.0
338,Callous Snowman ,Modelo especial,4.0
338,Callous Snowman ,Michelob Ultra,4.0
338,Callous Snowman ,Miller Lite,4.0
338,Callous Snowman ,Budweiser,4.0
338,Callous Snowman ,Coors Light,4.0
339,Squealing Cave Tavern,Icehouse,3
339,Squealing Cave Tavern,Steel Reserve,3.5
339,Squealing Cave Tavern,Coors Banquet,3.5
339,Squealing Cave Tavern,Dos Equis,4.0
339,Squealing Cave Tavern,Blue Moon,4.0
339,Squealing Cave Tavern,Yuengling Lager,4.0
339,Squealing Cave Tavern,Natural Ice,4.0
339,Squealing Cave Tavern,Pabst Blue Ribbon,4.0
339,Squealing Cave Tavern,Bud Ice,4.0
339,Squealing Cave Tavern,Stella Artois,4.0
340,Nebulous Pirate Pub,Bud Ice,3
340,Nebulous Pirate Pub,Stella Artois,3.5
340,Nebulous Pirate Pub,Miller High Life,4.0
340,Nebulous Pirate Pub,Keystone Light,4.0
340,Nebulous Pirate Pub,Heineken,4.0
340,Nebulous Pirate Pub,Busch,4.0
340,Nebulous Pirate Pub,Natural Light,4.0
340,Nebulous Pirate Pub,Modelo especial,4.0
340,Nebulous Pirate Pub,Michelob Ultra,4.0
340,Nebulous Pirate Pub,Miller Lite,4.0
341,The Impolite Pikachu Inn,Heady Topper,3
341,The Impolite Pikachu Inn,Very Hazy,4.0
341,The Impolite Pikachu Inn,Guinness,4.0
341,The Impolite Pikachu Inn,Mil's Best Ice,4.0
341,The Impolite Pikachu Inn,Corona Light,4.0
341,The Impolite Pikachu Inn,Icehouse,4.0
341,The Impolite Pikachu Inn,Steel Reserve,4.0
341,The Impolite Pikachu Inn,Coors Banquet,4.0
341,The Impolite Pikachu Inn,Dos Equis,4.0
341,The Impolite Pikachu Inn,Blue Moon,4.0
342,The Faded Mole Bar,Coors Banquet,3
342,The Faded Mole Bar,Dos Equis,3
342,The Faded Mole Bar,Blue Moon,3
342,The Faded Mole Bar,Yuengling Lager,3.5
342,The Faded Mole Bar,Natural Ice,4.0
342,The Faded Mole Bar,Pabst Blue Ribbon,4.0
342,The Faded Mole Bar,Bud Ice,4.0
342,The Faded Mole Bar,Stella Artois,4.0
342,The Faded Mole Bar,Miller High Life,4.0
342,The Faded Mole Bar,Keystone Light,4.0
343,Salty Cod Bar,Barrel-Aged Abraxas,3
343,Salty Cod Bar,King Julius,3
343,Salty Cod Bar,Heady Topper,3
343,Salty Cod Bar,Very Hazy,3
343,Salty Cod Bar,Guinness,3
343,Salty Cod Bar,Mil's Best Ice,3
343,Salty Cod Bar,Corona Light,3
343,Salty Cod Bar,Icehouse,3.5
343,Salty Cod Bar,Steel Reserve,3.5
343,Salty Cod Bar,Coors Banquet,4.0
344,The Ruthless Lion Pub,Bud Ice,3
344,The Ruthless Lion Pub,Stella Artois,3
344,The Ruthless Lion Pub,Miller High Life,3
344,The Ruthless Lion Pub,Keystone Light,3
344,The Ruthless Lion Pub,Heineken,3
344,The Ruthless Lion Pub,Busch,3.5
344,The Ruthless Lion Pub,Natural Light,3.5
344,The Ruthless Lion Pub,Modelo especial,3.5
344,The Ruthless Lion Pub,Michelob Ultra,3.5
344,The Ruthless Lion Pub,Miller Lite,3.5
345,The Smooth Mole Inn,Kentucky Brunch Brand Stout,3
345,The Smooth Mole Inn,Marshmallow Handjee,3
345,The Smooth Mole Inn,Barrel-Aged Abraxas,3.5
345,The Smooth Mole Inn,King Julius,3.5
345,The Smooth Mole Inn,Heady Topper,3.5
345,The Smooth Mole Inn,Very Hazy,3.5
345,The Smooth Mole Inn,Guinness,3.5
345,The Smooth Mole Inn,Mil's Best Ice,3.5
345,The Smooth Mole Inn,Corona Light,4.0
345,The Smooth Mole Inn,Icehouse,4.0
346,The Homeless Bongo Tavern,Yuengling Lager,3
346,The Homeless Bongo Tavern,Natural Ice,3.5
346,The Homeless Bongo Tavern,Pabst Blue Ribbon,3.5
346,The Homeless Bongo Tavern,Bud Ice,3.5
346,The Homeless Bongo Tavern,Stella Artois,3.5
346,The Homeless Bongo Tavern,Miller High Life,3.5
346,The Homeless Bongo Tavern,Keystone Light,3.5
346,The Homeless Bongo Tavern,Heineken,3.5
346,The Homeless Bongo Tavern,Busch,4.0
346,The Homeless Bongo Tavern,Natural Light,4.0
347,Synonymous Pizza Inn,Guinness,3
347,Synonymous Pizza Inn,Mil's Best Ice,3
347,Synonymous Pizza Inn,Corona Light,3
347,Synonymous Pizza Inn,Icehouse,3.5
347,Synonymous Pizza Inn,Steel Reserve,3.5
347,Synonymous Pizza Inn,Coors Banquet,4.0
347,Synonymous Pizza Inn,Dos Equis,4.0
347,Synonymous Pizza Inn,Blue Moon,4.0
347,Synonymous Pizza Inn,Yuengling Lager,4.0
347,Synonymous Pizza Inn,Natural Ice,4.0
348,The Damaged Gorilla Pub,Very Hazy,3
348,The Damaged Gorilla Pub,Guinness,3
348,The Damaged Gorilla Pub,Mil's Best Ice,3
348,The Damaged Gorilla Pub,Corona Light,3
348,The Damaged Gorilla Pub,Icehouse,3.5
348,The Damaged Gorilla Pub,Steel Reserve,3.5
348,The Damaged Gorilla Pub,Coors Banquet,3.5
348,The Damaged Gorilla Pub,Dos Equis,3.5
348,The Damaged Gorilla Pub,Blue Moon,4.0
348,The Damaged Gorilla Pub,Yuengling Lager,4.0
349,Languid Gate ,Stella Artois,3
349,Languid Gate ,Miller High Life,3
349,Languid Gate ,Keystone Light,3
349,Languid Gate ,Heineken,3.5
349,Languid Gate ,Busch,3.5
349,Languid Gate ,Natural Light,3.5
349,Languid Gate ,Modelo especial,3.5
349,Languid Gate ,Michelob Ultra,4.0
349,Languid Gate ,Miller Lite,4.0
349,Languid Gate ,Budweiser,4.0
350,Halting Cake ,Mil's Best Ice,3
350,Halting Cake ,Corona Light,3
350,Halting Cake ,Icehouse,3
350,Halting Cake ,Steel Reserve,3
350,Halting Cake ,Coors Banquet,3
350,Halting Cake ,Dos Equis,3.5
350,Halting Cake ,Blue Moon,4.0
350,Halting Cake ,Yuengling Lager,4.0
350,Halting Cake ,Natural Ice,4.0
350,Halting Cake ,Pabst Blue Ribbon,4.0
351,The Unusual Pizza Tavern,Very Hazy,3
351,The Unusual Pizza Tavern,Guinness,3
351,The Unusual Pizza Tavern,Mil's Best Ice,3
351,The Unusual Pizza Tavern,Corona Light,3
351,The Unusual Pizza Tavern,Icehouse,3.5
351,The Unusual Pizza Tavern,Steel Reserve,3.5
351,The Unusual Pizza Tavern,Coors Banquet,3.5
351,The Unusual Pizza Tavern,Dos Equis,4.0
351,The Unusual Pizza Tavern,Blue Moon,4.0
351,The Unusual Pizza Tavern,Yuengling Lager,4.0
352,The Warlike Cave Bar,Barrel-Aged Abraxas,3
352,The Warlike Cave Bar,King Julius,3
352,The Warlike Cave Bar,Heady Topper,3
352,The Warlike Cave Bar,Very Hazy,3
352,The Warlike Cave Bar,Guinness,3.5
352,The Warlike Cave Bar,Mil's Best Ice,3.5
352,The Warlike Cave Bar,Corona Light,3.5
352,The Warlike Cave Bar,Icehouse,4.0
352,The Warlike Cave Bar,Steel Reserve,4.0
352,The Warlike Cave Bar,Coors Banquet,4.0
353,Illegal Noodle Pub,Pabst Blue Ribbon,3
353,Illegal Noodle Pub,Bud Ice,3.5
353,Illegal Noodle Pub,Stella Artois,3.5
353,Illegal Noodle Pub,Miller High Life,3.5
353,Illegal Noodle Pub,Keystone Light,4.0
353,Illegal Noodle Pub,Heineken,4.0
353,Illegal Noodle Pub,Busch,4.0
353,Illegal Noodle Pub,Natural Light,4.0
353,Illegal Noodle Pub,Modelo especial,4.0
353,Illegal Noodle Pub,Michelob Ultra,4.0
354,The Apathetic Trumpet Inn,Corona Light,3
354,The Apathetic Trumpet Inn,Icehouse,3.5
354,The Apathetic Trumpet Inn,Steel Reserve,3.5
354,The Apathetic Trumpet Inn,Coors Banquet,3.5
354,The Apathetic Trumpet Inn,Dos Equis,4.0
354,The Apathetic Trumpet Inn,Blue Moon,4.0
354,The Apathetic Trumpet Inn,Yuengling Lager,4.0
354,The Apathetic Trumpet Inn,Natural Ice,4.0
354,The Apathetic Trumpet Inn,Pabst Blue Ribbon,4.0
354,The Apathetic Trumpet Inn,Bud Ice,4.0
355,Bumpy Pikachu Tavern,Miller High Life,3
355,Bumpy Pikachu Tavern,Keystone Light,3
355,Bumpy Pikachu Tavern,Heineken,3
355,Bumpy Pikachu Tavern,Busch,3.5
355,Bumpy Pikachu Tavern,Natural Light,4.0
355,Bumpy Pikachu Tavern,Modelo especial,4.0
355,Bumpy Pikachu Tavern,Michelob Ultra,4.0
355,Bumpy Pikachu Tavern,Miller Lite,4.0
355,Bumpy Pikachu Tavern,Budweiser,4.0
355,Bumpy Pikachu Tavern,Coors Light,4.0
356,Pastoral Noodle Inn,Michelob Ultra,3
356,Pastoral Noodle Inn,Miller Lite,3
356,Pastoral Noodle Inn,Budweiser,3.5
356,Pastoral Noodle Inn,Coors Light,3.5
356,Pastoral Noodle Inn,Bud Light,4.0
356,Pastoral Noodle Inn,Breakfast Stout,4.0
356,Pastoral Noodle Inn,90 Minute IPA,4.0
356,Pastoral Noodle Inn,Sculpin IPA,4.0
356,Pastoral Noodle Inn,KBS,4.0
356,Pastoral Noodle Inn,60 Minute IPA,4.0
357,Dysfunctional Noodle Pub,Stella Artois,3
357,Dysfunctional Noodle Pub,Miller High Life,3.5
357,Dysfunctional Noodle Pub,Keystone Light,3.5
357,Dysfunctional Noodle Pub,Heineken,4.0
357,Dysfunctional Noodle Pub,Busch,4.0
357,Dysfunctional Noodle Pub,Natural Light,4.0
357,Dysfunctional Noodle Pub,Modelo especial,4.0
357,Dysfunctional Noodle Pub,Michelob Ultra,4.0
357,Dysfunctional Noodle Pub,Miller Lite,4.0
357,Dysfunctional Noodle Pub,Budweiser,4.0
358,The Curvy Trumpet ,Blue Moon,3
358,The Curvy Trumpet ,Yuengling Lager,3
358,The Curvy Trumpet ,Natural Ice,3
358,The Curvy Trumpet ,Pabst Blue Ribbon,3.5
358,The Curvy Trumpet ,Bud Ice,3.5
358,The Curvy Trumpet ,Stella Artois,4.0
358,The Curvy Trumpet ,Miller High Life,4.0
358,The Curvy Trumpet ,Keystone Light,4.0
358,The Curvy Trumpet ,Heineken,4.0
358,The Curvy Trumpet ,Busch,4.0
359,The  Frequent Banjo Bar,Very Hazy,3
359,The  Frequent Banjo Bar,Guinness,3
359,The  Frequent Banjo Bar,Mil's Best Ice,3
359,The  Frequent Banjo Bar,Corona Light,3.5
359,The  Frequent Banjo Bar,Icehouse,3.5
359,The  Frequent Banjo Bar,Steel Reserve,4.0
359,The  Frequent Banjo Bar,Coors Banquet,4.0
359,The  Frequent Banjo Bar,Dos Equis,4.0
359,The  Frequent Banjo Bar,Blue Moon,4.0
359,The  Frequent Banjo Bar,Yuengling Lager,4.0
360,Grubby Gruesome Snowman Bar,Heineken,3
360,Grubby Gruesome Snowman Bar,Busch,3
360,Grubby Gruesome Snowman Bar,Natural Light,3
360,Grubby Gruesome Snowman Bar,Modelo especial,3
360,Grubby Gruesome Snowman Bar,Michelob Ultra,3.5
360,Grubby Gruesome Snowman Bar,Miller Lite,3.5
360,Grubby Gruesome Snowman Bar,Budweiser,3.5
360,Grubby Gruesome Snowman Bar,Coors Light,4.0
360,Grubby Gruesome Snowman Bar,Bud Light,4.0
